"Account_Length";"Phone_Number";"Inter_Plan";"Total_Day_Min";"Total_Day_calls";"Total_Evening_Min";"Total_Evening_Calls";"Total_Night_Minutes";"Total_Night_Calls";"Total_Int_Min";"Total_Int_Calls";"No_of_Calls_Customer_Service";"Churn";"N_of_Vmail_Mesgs_VMail_Plan";"Total_Charge"
90.0;"353-3203";"no";114.4;122.0;127.7;154.0;253.1;109.0;10.1;5.0;2.0;"FALSE";-1.0;44.419999999999995
67.0;"330-7486";"no";138.9;65.0;208.9;109.0;232.4;82.0;9.2;3.0;2.0;"FALSE";-1.0;54.31
113.0;"397-6425";"no";186.0;55.0;237.4;105.0;148.1;83.0;12.2;6.0;1.0;"FALSE";-1.0;61.75
121.0;"338-1815";"no";170.4;91.0;254.5;90.0;219.6;122.0;15.1;5.0;0.0;"FALSE";26.0;64.55999999999999
93.0;"406-5023";"no";164.5;95.0;230.9;87.0;149.9;91.0;9.9;3.0;4.0;"FALSE";-1.0;57.019999999999996
121.0;"368-2458";"no";168.6;121.0;168.6;94.0;95.3;59.0;12.3;4.0;1.0;"FALSE";-1.0;50.6
53.0;"400-8375";"no";261.2;119.0;250.8;105.0;176.0;112.0;9.8;2.0;0.0;"TRUE";-1.0;76.29
75.0;"387-8201";"no";190.5;91.0;178.4;75.0;162.4;113.0;13.1;5.0;1.0;"FALSE";-1.0;58.4
132.0;"346-4360";"no";181.1;121.0;314.4;109.0;246.7;81.0;4.2;9.0;2.0;"FALSE";-1.0;69.74
162.0;"412-8811";"no";177.1;131.0;114.7;122.0;153.6;88.0;6.5;6.0;3.0;"FALSE";-1.0;48.53
140.0;"413-3990";"no";160.5;114.0;240.5;103.0;233.5;121.0;11.3;4.0;1.0;"FALSE";-1.0;61.29
91.0;"345-2448";"no";134.7;116.0;295.3;98.0;195.5;121.0;6.6;5.0;2.0;"FALSE";-1.0;58.58
73.0;"394-4512";"no";198.2;107.0;139.1;123.0;199.1;139.0;8.8;1.0;2.0;"FALSE";28.0;56.85
95.0;"400-8538";"yes";228.9;134.0;255.7;71.0;208.0;120.0;10.1;2.0;4.0;"TRUE";-1.0;72.72999999999999
145.0;"412-8769";"no";241.7;137.0;135.8;100.0;277.6;123.0;13.1;3.0;0.0;"FALSE";-1.0;68.66
100.0;"390-1552";"no";131.1;108.0;176.2;81.0;89.7;81.0;4.3;4.0;1.0;"FALSE";-1.0;42.46999999999999
122.0;"389-2477";"no";234.1;101.0;200.2;121.0;237.4;89.0;13.1;9.0;2.0;"FALSE";-1.0;71.03999999999999
109.0;"389-4695";"no";200.1;72.0;300.9;120.0;236.0;68.0;11.9;5.0;0.0;"FALSE";-1.0;73.43
82.0;"406-8037";"no";154.0;107.0;94.4;114.0;287.6;95.0;10.1;7.0;1.0;"FALSE";-1.0;49.87
65.0;"382-9138";"no";224.2;106.0;189.6;100.0;222.8;75.0;9.8;4.0;0.0;"FALSE";23.0;66.91
52.0;"414-7942";"no";148.3;83.0;181.6;79.0;155.6;104.0;8.3;6.0;3.0;"FALSE";-1.0;49.89
136.0;"348-7071";"no";174.6;76.0;176.6;114.0;214.4;91.0;8.8;5.0;2.0;"FALSE";24.0;56.72
75.0;"404-2942";"no";138.5;110.0;153.2;86.0;215.6;103.0;11.1;7.0;1.0;"FALSE";-1.0;49.269999999999996
146.0;"348-3581";"no";109.0;69.0;265.8;98.0;228.3;80.0;12.6;2.0;1.0;"FALSE";-1.0;54.790000000000006
105.0;"327-6764";"no";162.3;99.0;212.5;95.0;214.7;114.0;11.1;8.0;4.0;"FALSE";-1.0;58.31
48.0;"405-2831";"no";210.8;84.0;189.6;98.0;157.6;99.0;16.4;3.0;2.0;"FALSE";-1.0;63.480000000000004
45.0;"416-4351";"no";142.4;107.0;318.7;78.0;224.1;108.0;11.1;7.0;1.0;"FALSE";-1.0;64.38
106.0;"419-3196";"no";223.5;104.0;235.1;99.0;140.1;90.0;10.6;5.0;2.0;"FALSE";37.0;67.14
33.0;"411-6211";"no";182.5;65.0;232.1;96.0;149.2;82.0;7.5;2.0;2.0;"FALSE";-1.0;59.50000000000001
68.0;"391-8369";"no";219.6;97.0;141.1;144.0;205.7;101.0;10.8;4.0;2.0;"FALSE";-1.0;61.5
106.0;"416-4464";"no";193.6;66.0;238.2;82.0;176.4;107.0;12.9;3.0;0.0;"FALSE";-1.0;64.58
141.0;"347-1814";"no";192.4;111.0;156.9;87.0;175.8;82.0;11.0;6.0;0.0;"FALSE";-1.0;56.92999999999999
98.0;"386-7337";"no";236.2;122.0;189.4;110.0;153.6;104.0;13.3;4.0;0.0;"FALSE";-1.0;66.75
94.0;"375-8505";"no";233.2;88.0;113.3;102.0;118.0;71.0;16.1;4.0;0.0;"FALSE";28.0;58.93000000000001
65.0;"407-5056";"no";158.8;53.0;188.5;132.0;189.3;87.0;9.8;4.0;2.0;"FALSE";-1.0;54.19
85.0;"367-8924";"no";126.1;112.0;274.7;126.0;184.4;95.0;9.8;4.0;1.0;"FALSE";-1.0;55.74000000000001
71.0;"419-5171";"no";290.4;108.0;253.9;92.0;263.3;126.0;10.1;5.0;3.0;"TRUE";-1.0;85.52999999999999
112.0;"396-7687";"no";60.6;113.0;165.9;96.0;132.8;99.0;13.3;7.0;0.0;"FALSE";30.0;33.97
110.0;"394-4548";"no";148.4;95.0;193.8;98.0;206.0;106.0;6.9;6.0;0.0;"FALSE";-1.0;52.83
111.0;"382-6438";"no";246.5;108.0;216.3;89.0;179.6;99.0;12.7;3.0;2.0;"FALSE";-1.0;71.81
74.0;"413-2194";"no";298.1;112.0;201.3;100.0;214.7;88.0;9.7;4.0;2.0;"TRUE";-1.0;80.07
105.0;"366-2622";"no";119.3;82.0;185.1;111.0;157.0;74.0;10.9;4.0;2.0;"FALSE";-1.0;46.02
40.0;"416-7591";"no";242.5;82.0;232.9;97.0;154.0;86.0;9.6;7.0;0.0;"FALSE";-1.0;70.55000000000001
128.0;"355-2634";"yes";222.1;89.0;160.6;109.0;218.8;102.0;13.6;2.0;0.0;"TRUE";18.0;64.92999999999999
123.0;"422-5350";"no";236.2;135.0;273.9;88.0;227.0;77.0;10.1;6.0;2.0;"TRUE";-1.0;76.38
122.0;"329-2388";"no";144.2;87.0;212.2;74.0;169.3;87.0;9.5;4.0;0.0;"FALSE";-1.0;52.739999999999995
114.0;"381-5273";"no";154.6;100.0;241.6;109.0;160.0;112.0;12.6;1.0;3.0;"FALSE";19.0;57.42
102.0;"421-6694";"no";137.4;100.0;176.7;83.0;188.2;93.0;10.2;6.0;2.0;"FALSE";25.0;49.599999999999994
126.0;"342-1702";"no";103.7;93.0;127.0;107.0;329.3;66.0;14.4;1.0;0.0;"FALSE";-1.0;47.14
150.0;"381-4029";"no";136.6;112.0;209.4;81.0;161.1;78.0;12.2;2.0;4.0;"TRUE";-1.0;51.559999999999995
60.0;"335-2967";"no";289.8;101.0;255.6;115.0;242.8;76.0;11.7;4.0;2.0;"TRUE";-1.0;85.09
123.0;"416-6594";"no";260.9;85.0;168.5;103.0;178.3;91.0;13.3;5.0;3.0;"FALSE";-1.0;70.28
138.0;"388-6026";"yes";196.2;129.0;176.5;86.0;232.4;108.0;15.2;1.0;0.0;"TRUE";-1.0;62.910000000000004
29.0;"367-1024";"no";195.6;71.0;126.4;74.0;148.6;87.0;14.2;4.0;1.0;"FALSE";-1.0;54.51
111.0;"386-7118";"no";222.2;96.0;162.5;111.0;184.9;120.0;11.9;7.0;4.0;"FALSE";-1.0;63.11000000000001
37.0;"346-2020";"yes";172.9;119.0;183.0;86.0;226.4;100.0;9.8;1.0;0.0;"TRUE";-1.0;57.79
111.0;"329-9067";"no";249.8;109.0;242.4;106.0;231.8;78.0;11.6;4.0;0.0;"TRUE";-1.0;76.63
81.0;"329-6144";"no";154.5;84.0;216.2;91.0;229.8;82.0;13.7;3.0;1.0;"FALSE";-1.0;58.69
46.0;"332-1502";"no";90.4;108.0;276.2;77.0;146.5;111.0;12.7;2.0;1.0;"FALSE";-1.0;48.870000000000005
69.0;"342-8320";"no";268.8;78.0;246.6;89.0;271.9;102.0;16.4;3.0;0.0;"FALSE";27.0;83.33
125.0;"411-5748";"no";106.1;95.0;157.6;113.0;192.5;69.0;8.1;3.0;1.0;"FALSE";-1.0;42.28999999999999
43.0;"381-9367";"no";27.0;117.0;160.9;97.0;279.5;96.0;10.7;3.0;3.0;"FALSE";-1.0;33.74
127.0;"400-1280";"no";140.1;59.0;223.4;111.0;257.9;73.0;3.8;10.0;1.0;"FALSE";27.0;55.45
94.0;"360-5794";"no";245.0;112.0;180.4;91.0;262.9;105.0;9.7;6.0;1.0;"FALSE";-1.0;71.42999999999999
46.0;"373-3538";"no";196.7;85.0;205.9;74.0;216.6;112.0;11.2;5.0;3.0;"FALSE";-1.0;63.71
73.0;"394-9942";"no";131.2;98.0;106.5;97.0;221.7;96.0;10.2;6.0;2.0;"FALSE";26.0;44.08
146.0;"380-3329";"no";149.6;96.0;239.8;124.0;293.5;135.0;7.4;4.0;2.0;"FALSE";23.0;61.02
93.0;"334-7618";"no";239.8;70.0;251.8;99.0;168.6;112.0;10.9;10.0;1.0;"FALSE";-1.0;72.7
52.0;"327-9289";"no";142.1;77.0;193.0;97.0;253.4;88.0;11.0;4.0;1.0;"FALSE";31.0;54.94
202.0;"351-2589";"no";115.4;137.0;178.7;70.0;185.7;113.0;6.0;3.0;3.0;"FALSE";-1.0;44.79
129.0;"368-6892";"no";193.0;99.0;224.8;87.0;197.6;91.0;10.3;8.0;2.0;"FALSE";31.0;63.59
94.0;"337-9303";"no";206.1;49.0;224.6;115.0;256.7;74.0;13.0;1.0;1.0;"FALSE";-1.0;69.19
100.0;"377-5258";"no";160.3;138.0;221.3;92.0;150.4;120.0;11.2;2.0;0.0;"FALSE";-1.0;55.85000000000001
43.0;"348-5767";"no";199.9;108.0;288.4;80.0;180.6;103.0;11.3;7.0;1.0;"FALSE";-1.0;69.66999999999999
130.0;"373-3549";"no";213.1;105.0;206.2;108.0;163.4;93.0;8.9;3.0;0.0;"FALSE";-1.0;63.51
124.0;"422-8344";"no";178.3;102.0;235.0;120.0;239.7;119.0;10.9;1.0;3.0;"FALSE";-1.0;64.02
92.0;"411-2958";"yes";252.3;120.0;207.0;112.0;284.6;95.0;12.0;5.0;3.0;"TRUE";-1.0;76.54
48.0;"384-2908";"no";197.7;64.0;136.7;126.0;244.4;81.0;13.2;5.0;4.0;"FALSE";-1.0;59.79
98.0;"347-6393";"no";111.1;105.0;217.9;101.0;248.1;108.0;6.6;3.0;2.0;"FALSE";29.0;50.349999999999994
100.0;"385-7148";"no";96.5;86.0;210.2;133.0;146.4;106.0;12.5;3.0;1.0;"TRUE";-1.0;44.25
79.0;"419-2767";"no";156.9;109.0;122.2;87.0;189.1;103.0;11.3;5.0;3.0;"FALSE";-1.0;48.62
164.0;"375-1746";"no";123.3;78.0;170.0;85.0;165.9;78.0;12.7;2.0;1.0;"FALSE";-1.0;46.309999999999995
105.0;"362-7870";"no";193.7;108.0;183.2;124.0;293.7;72.0;10.8;5.0;1.0;"FALSE";-1.0;64.64
89.0;"410-3725";"yes";206.9;134.0;167.7;105.0;155.7;86.0;10.9;4.0;0.0;"FALSE";-1.0;59.37
126.0;"387-1535";"no";249.8;96.0;261.9;92.0;166.8;108.0;12.7;4.0;3.0;"TRUE";-1.0;75.67000000000002
96.0;"329-2045";"no";144.0;102.0;224.7;73.0;227.7;91.0;10.0;7.0;1.0;"FALSE";-1.0;56.53
120.0;"341-6743";"no";299.5;83.0;163.4;84.0;146.7;88.0;11.6;5.0;0.0;"FALSE";33.0;74.53999999999999
212.0;"336-8343";"no";226.0;127.0;304.6;83.0;181.2;132.0;12.6;4.0;2.0;"TRUE";-1.0;75.86000000000001
72.0;"368-5758";"no";137.6;106.0;143.5;94.0;273.7;110.0;9.6;6.0;2.0;"FALSE";-1.0;50.50000000000001
155.0;"346-8362";"yes";211.7;121.0;139.2;123.0;146.7;89.0;11.1;3.0;1.0;"FALSE";26.0;57.42
89.0;"345-9690";"no";89.7;80.0;179.8;81.0;145.7;120.0;9.5;4.0;2.0;"FALSE";-1.0;39.660000000000004
126.0;"339-9798";"yes";197.6;126.0;246.5;112.0;285.3;104.0;12.5;8.0;2.0;"FALSE";-1.0;70.76
172.0;"359-5731";"no";270.0;102.0;256.6;111.0;168.5;104.0;12.0;5.0;2.0;"TRUE";-1.0;78.52999999999999
75.0;"373-2091";"no";224.7;116.0;192.0;79.0;212.2;98.0;11.3;11.0;3.0;"FALSE";-1.0;67.12
143.0;"367-3439";"no";194.3;99.0;123.6;133.0;229.5;99.0;10.2;2.0;2.0;"FALSE";-1.0;56.62
166.0;"367-1681";"yes";47.7;89.0;264.4;95.0;235.2;97.0;13.2;3.0;0.0;"TRUE";-1.0;44.72
132.0;"420-9973";"no";190.1;105.0;182.2;116.0;279.8;105.0;13.0;2.0;1.0;"FALSE";-1.0;63.91
94.0;"351-4025";"yes";89.5;94.0;339.9;106.0;172.9;76.0;7.9;1.0;1.0;"TRUE";-1.0;54.02
99.0;"393-5897";"no";182.6;83.0;154.5;111.0;196.0;57.0;12.1;5.0;0.0;"FALSE";-1.0;56.260000000000005
136.0;"384-7216";"no";205.5;86.0;298.5;119.0;214.2;104.0;6.9;4.0;1.0;"FALSE";35.0;71.81
119.0;"384-4595";"no";231.5;82.0;266.9;97.0;211.0;118.0;7.4;10.0;1.0;"FALSE";-1.0;73.53999999999999
115.0;"329-9667";"yes";251.3;69.0;252.5;96.0;118.3;112.0;9.9;1.0;3.0;"TRUE";-1.0;72.17000000000002
160.0;"347-5063";"no";171.2;103.0;243.5;121.0;178.2;92.0;13.0;3.0;2.0;"FALSE";-1.0;61.33
166.0;"345-8433";"no";197.9;89.0;251.0;113.0;138.3;85.0;11.2;2.0;2.0;"FALSE";-1.0;64.22000000000001
120.0;"339-7602";"no";134.8;94.0;204.1;106.0;238.4;109.0;6.7;8.0;1.0;"FALSE";-1.0;52.81
173.0;"332-1109";"no";191.4;114.0;168.5;138.0;109.3;99.0;10.3;3.0;1.0;"FALSE";-1.0;54.56
156.0;"343-3296";"no";174.5;65.0;197.4;116.0;238.5;86.0;10.6;2.0;0.0;"FALSE";-1.0;60.040000000000006
70.0;"366-2536";"no";177.4;125.0;226.2;104.0;254.1;72.0;10.9;4.0;0.0;"FALSE";-1.0;63.76
41.0;"355-2293";"no";182.1;89.0;211.5;104.0;207.4;124.0;6.8;1.0;1.0;"FALSE";-1.0;60.11
132.0;"350-9318";"no";222.4;85.0;165.4;76.0;208.4;97.0;11.2;4.0;0.0;"FALSE";-1.0;64.27000000000001
47.0;"418-5300";"yes";47.8;120.0;178.9;123.0;152.6;96.0;13.3;7.0;0.0;"TRUE";-1.0;33.800000000000004
160.0;"395-2626";"no";121.8;97.0;89.3;97.0;150.7;92.0;10.3;5.0;1.0;"FALSE";-1.0;37.86
180.0;"402-7372";"no";143.5;121.0;189.3;111.0;174.9;82.0;8.8;5.0;3.0;"FALSE";-1.0;50.739999999999995
93.0;"337-9710";"no";164.9;68.0;210.4;86.0;229.4;104.0;7.8;4.0;2.0;"FALSE";-1.0;58.339999999999996
109.0;"363-4967";"no";193.6;58.0;148.7;115.0;282.5;105.0;13.1;1.0;2.0;"FALSE";-1.0;61.8
80.0;"400-5389";"no";101.1;121.0;263.2;110.0;137.7;74.0;7.3;5.0;0.0;"FALSE";-1.0;47.730000000000004
54.0;"416-9162";"no";92.3;88.0;193.1;98.0;99.3;119.0;11.6;3.0;2.0;"FALSE";24.0;39.7
121.0;"414-6541";"no";168.9;128.0;123.9;99.0;266.3;105.0;2.9;7.0;2.0;"FALSE";-1.0;52.0
157.0;"392-6647";"no";219.2;102.0;206.0;109.0;192.4;117.0;15.0;5.0;1.0;"FALSE";29.0;67.47999999999999
170.0;"343-2465";"no";178.1;130.0;242.8;103.0;243.0;93.0;13.0;4.0;0.0;"FALSE";37.0;65.36
138.0;"338-9171";"no";146.5;101.0;284.5;142.0;176.0;98.0;14.0;6.0;3.0;"FALSE";-1.0;60.790000000000006
92.0;"405-4606";"no";172.3;116.0;266.2;91.0;228.2;90.0;11.8;5.0;1.0;"FALSE";31.0;65.38
126.0;"386-9711";"no";190.9;143.0;149.7;72.0;191.4;87.0;13.0;3.0;1.0;"FALSE";-1.0;57.29
41.0;"327-8495";"no";232.1;74.0;327.1;88.0;226.5;119.0;10.9;2.0;3.0;"TRUE";-1.0;80.39
167.0;"416-5660";"no";169.2;124.0;173.3;108.0;216.5;64.0;12.4;4.0;4.0;"TRUE";-1.0;56.580000000000005
91.0;"370-3032";"no";123.8;107.0;319.0;125.0;237.6;78.0;7.3;4.0;2.0;"FALSE";-1.0;60.83
127.0;"331-8462";"no";96.0;117.0;177.0;68.0;162.2;127.0;9.7;4.0;3.0;"FALSE";-1.0;41.29
88.0;"414-4037";"no";93.4;106.0;252.0;92.0;189.0;104.0;10.9;1.0;1.0;"FALSE";27.0;48.74
113.0;"415-2865";"no";90.6;130.0;170.6;100.0;137.4;74.0;5.4;9.0;1.0;"FALSE";-1.0;37.54
78.0;"362-2353";"no";152.9;81.0;256.6;82.0;173.6;112.0;5.3;6.0;2.0;"FALSE";-1.0;57.04
123.0;"329-5114";"no";257.9;92.0;211.6;71.0;189.3;104.0;9.4;2.0;2.0;"FALSE";-1.0;72.89
136.0;"351-1389";"yes";85.2;98.0;230.4;85.0;243.6;104.0;9.0;3.0;2.0;"FALSE";29.0;47.45
68.0;"375-3668";"no";160.0;72.0;184.5;119.0;208.3;101.0;6.1;10.0;1.0;"FALSE";34.0;53.89999999999999
132.0;"375-5414";"no";182.9;54.0;292.4;68.0;142.3;116.0;11.5;4.0;0.0;"FALSE";10.0;65.45
133.0;"360-7079";"no";216.2;67.0;222.2;133.0;192.0;95.0;3.1;1.0;2.0;"FALSE";-1.0;65.12
127.0;"344-9302";"no";261.7;105.0;181.8;107.0;100.9;131.0;3.3;5.0;0.0;"FALSE";-1.0;65.37
110.0;"418-1775";"no";241.2;105.0;174.3;85.0;245.3;59.0;8.5;4.0;2.0;"FALSE";-1.0;69.16
121.0;"401-2468";"no";177.2;142.0;123.5;88.0;213.2;51.0;8.4;6.0;1.0;"FALSE";-1.0;52.480000000000004
116.0;"346-4984";"no";89.5;128.0;180.8;137.0;193.1;94.0;14.0;3.0;2.0;"FALSE";-1.0;43.059999999999995
112.0;"351-2928";"yes";200.3;72.0;197.8;91.0;151.1;92.0;10.4;3.0;1.0;"FALSE";16.0;60.47
97.0;"365-7774";"yes";145.0;103.0;294.3;93.0;239.8;120.0;11.0;2.0;4.0;"TRUE";-1.0;63.43
43.0;"358-3691";"no";159.5;99.0;119.7;149.0;173.9;126.0;6.8;3.0;2.0;"FALSE";-1.0;46.96
110.0;"364-9059";"no";151.8;106.0;138.0;126.0;233.5;112.0;11.2;8.0;3.0;"FALSE";-1.0;51.07
67.0;"356-7208";"no";176.2;120.0;236.0;138.0;152.5;104.0;10.6;4.0;1.0;"FALSE";-1.0;59.73
166.0;"333-5551";"no";152.1;95.0;121.0;105.0;198.0;126.0;9.8;5.0;0.0;"FALSE";-1.0;47.709999999999994
129.0;"362-6528";"no";161.3;122.0;220.6;95.0;224.7;104.0;9.6;3.0;1.0;"FALSE";-1.0;58.870000000000005
103.0;"394-2560";"yes";171.7;78.0;144.5;86.0;157.9;106.0;6.8;3.0;3.0;"FALSE";-1.0;50.42
71.0;"367-3220";"no";278.9;110.0;190.2;67.0;255.2;84.0;11.7;7.0;0.0;"TRUE";-1.0;78.22
112.0;"418-5708";"no";213.0;121.0;226.2;101.0;189.8;99.0;11.1;3.0;4.0;"FALSE";27.0;66.97999999999999
8.0;"421-2245";"no";242.9;67.0;170.9;59.0;177.3;130.0;4.8;12.0;1.0;"FALSE";36.0;65.1
98.0;"406-2242";"no";217.2;121.0;303.4;73.0;197.1;71.0;12.4;2.0;0.0;"TRUE";-1.0;74.93
90.0;"347-6994";"no";175.9;111.0;285.2;115.0;150.8;122.0;13.0;7.0;1.0;"FALSE";-1.0;64.44
13.0;"413-7468";"no";303.2;133.0;170.5;86.0;227.6;80.0;11.5;3.0;0.0;"TRUE";-1.0;79.38
58.0;"389-6082";"no";238.9;107.0;187.2;88.0;181.1;84.0;11.8;3.0;2.0;"FALSE";-1.0;67.86
137.0;"415-3689";"no";189.6;42.0;179.0;137.0;179.6;126.0;11.4;5.0;2.0;"FALSE";22.0;58.60999999999999
116.0;"379-2503";"no";133.3;94.0;247.8;126.0;219.0;78.0;11.3;5.0;5.0;"TRUE";-1.0;56.629999999999995
94.0;"396-1106";"no";92.7;107.0;127.8;86.0;225.6;86.0;9.9;4.0;3.0;"FALSE";28.0;39.44
87.0;"379-4372";"no";177.2;72.0;248.9;105.0;200.8;87.0;8.6;7.0;3.0;"FALSE";-1.0;62.64
120.0;"336-3738";"no";184.5;103.0;209.0;86.0;169.7;70.0;10.2;6.0;2.0;"FALSE";-1.0;59.53
97.0;"380-2600";"no";176.1;109.0;159.4;81.0;269.1;94.0;12.1;9.0;0.0;"FALSE";24.0;58.870000000000005
134.0;"345-4473";"no";204.7;108.0;143.1;105.0;165.8;84.0;11.0;4.0;6.0;"FALSE";-1.0;57.38999999999999
68.0;"380-9990";"no";143.6;80.0;134.3;65.0;215.6;84.0;15.5;5.0;2.0;"FALSE";-1.0;49.72
93.0;"411-1045";"no";179.3;93.0;188.8;65.0;253.2;88.0;12.1;5.0;1.0;"FALSE";-1.0;61.190000000000005
120.0;"413-5306";"no";137.3;100.0;212.2;129.0;152.7;92.0;10.5;2.0;1.0;"FALSE";-1.0;51.089999999999996
41.0;"417-6906";"no";237.8;92.0;223.5;155.0;217.4;90.0;10.2;6.0;2.0;"FALSE";-1.0;71.96
80.0;"331-4807";"no";203.7;92.0;216.4;97.0;154.2;66.0;7.6;5.0;2.0;"FALSE";-1.0;62.01
83.0;"376-5375";"no";191.3;95.0;250.7;136.0;249.4;86.0;17.6;5.0;2.0;"FALSE";25.0;69.8
109.0;"361-9839";"yes";209.1;141.0;205.0;93.0;119.4;111.0;7.8;3.0;2.0;"FALSE";-1.0;60.459999999999994
66.0;"348-8679";"no";88.8;104.0;109.6;94.0;172.7;107.0;7.1;9.0;3.0;"FALSE";33.0;34.11
104.0;"403-6565";"no";97.2;88.0;155.6;85.0;261.6;105.0;12.4;5.0;0.0;"FALSE";-1.0;44.870000000000005
89.0;"346-5287";"no";137.9;96.0;192.6;63.0;255.7;125.0;11.0;5.0;1.0;"FALSE";-1.0;54.29
127.0;"413-6769";"no";224.3;112.0;185.7;103.0;159.4;83.0;10.0;1.0;2.0;"FALSE";-1.0;63.78000000000001
117.0;"370-5042";"no";207.6;65.0;152.7;77.0;232.8;95.0;9.7;3.0;1.0;"FALSE";13.0;61.36999999999999
128.0;"397-9486";"no";268.1;95.0;120.5;126.0;220.8;121.0;14.4;6.0;2.0;"FALSE";-1.0;69.65
88.0;"364-3286";"no";166.7;61.0;179.3;88.0;242.7;131.0;6.8;7.0;4.0;"TRUE";-1.0;56.34
61.0;"420-8897";"no";267.1;104.0;180.4;131.0;230.6;106.0;17.3;4.0;1.0;"TRUE";-1.0;75.78999999999999
22.0;"378-9506";"no";181.8;108.0;198.6;148.0;206.6;96.0;9.3;3.0;2.0;"FALSE";-1.0;59.599999999999994
78.0;"399-6259";"no";147.1;80.0;199.7;100.0;160.7;106.0;13.7;7.0;0.0;"FALSE";-1.0;52.91000000000001
56.0;"335-5806";"no";37.7;115.0;144.1;111.0;226.6;101.0;4.9;3.0;1.0;"FALSE";29.0;30.18
192.0;"401-6392";"no";185.0;88.0;224.9;98.0;212.4;105.0;11.4;3.0;2.0;"FALSE";-1.0;63.21
70.0;"379-9859";"no";156.4;108.0;171.0;116.0;196.1;96.0;8.6;4.0;2.0;"FALSE";-1.0;52.269999999999996
148.0;"415-4051";"no";239.3;84.0;195.7;85.0;232.6;104.0;10.9;3.0;1.0;"FALSE";-1.0;70.72
65.0;"368-5612";"no";215.5;129.0;161.9;77.0;128.3;91.0;8.8;5.0;2.0;"FALSE";29.0;58.55
119.0;"374-5301";"no";134.9;70.0;211.5;74.0;188.5;105.0;11.3;6.0;1.0;"FALSE";-1.0;52.44
80.0;"406-5710";"no";194.8;116.0;209.9;93.0;194.1;100.0;12.8;3.0;0.0;"FALSE";-1.0;63.14999999999999
152.0;"354-7077";"no";239.1;105.0;209.1;111.0;268.2;130.0;13.3;3.0;5.0;"FALSE";20.0;74.08000000000001
113.0;"343-3340";"no";92.6;85.0;177.6;92.0;159.8;72.0;14.4;4.0;3.0;"FALSE";-1.0;41.919999999999995
75.0;"377-8267";"no";209.4;133.0;211.5;121.0;291.2;123.0;7.2;4.0;1.0;"FALSE";-1.0;68.61999999999999
80.0;"382-2453";"no";197.6;83.0;164.5;86.0;94.0;98.0;6.4;6.0;1.0;"FALSE";-1.0;53.53
148.0;"333-7449";"no";17.6;121.0;161.7;125.0;203.1;82.0;10.6;6.0;1.0;"FALSE";-1.0;28.73
63.0;"366-4287";"yes";62.9;112.0;202.9;111.0;259.0;58.0;8.9;8.0;1.0;"FALSE";-1.0;42.0
97.0;"415-2285";"no";202.3;97.0;69.2;84.0;257.6;64.0;6.7;3.0;1.0;"FALSE";28.0;53.67
166.0;"381-1328";"no";136.1;116.0;181.4;93.0;131.4;108.0;11.3;4.0;0.0;"FALSE";-1.0;47.519999999999996
94.0;"344-4022";"no";207.0;109.0;167.4;80.0;238.2;117.0;2.6;6.0;1.0;"FALSE";-1.0;60.84
85.0;"415-6601";"no";207.9;95.0;233.5;88.0;221.3;92.0;13.5;3.0;1.0;"FALSE";33.0;68.80000000000001
80.0;"351-7309";"yes";276.5;122.0;195.6;79.0;210.3;78.0;7.2;3.0;1.0;"TRUE";-1.0;75.03999999999999
210.0;"363-7802";"no";313.8;87.0;147.7;103.0;192.7;97.0;10.1;7.0;3.0;"FALSE";31.0;77.30000000000001
88.0;"408-4870";"yes";288.5;114.0;203.4;74.0;228.4;117.0;13.0;5.0;1.0;"FALSE";25.0;80.13000000000001
100.0;"378-9478";"no";210.9;85.0;329.3;69.0;127.1;78.0;9.4;5.0;4.0;"FALSE";-1.0;72.10000000000001
154.0;"401-4778";"no";64.9;76.0;184.1;91.0;151.6;75.0;14.6;1.0;1.0;"FALSE";35.0;37.44
32.0;"370-9563";"no";243.5;137.0;236.8;108.0;173.3;149.0;9.0;9.0;1.0;"FALSE";26.0;71.76
18.0;"394-6382";"no";197.0;97.0;203.7;107.0;202.0;105.0;8.7;3.0;3.0;"FALSE";-1.0;62.239999999999995
126.0;"333-5295";"no";278.0;88.0;253.2;65.0;223.2;114.0;8.7;4.0;0.0;"FALSE";31.0;81.16999999999999
144.0;"370-2451";"no";219.9;102.0;222.1;77.0;118.5;111.0;10.0;4.0;1.0;"FALSE";37.0;64.29
29.0;"401-6982";"no";313.2;103.0;216.3;151.0;218.4;106.0;12.8;4.0;2.0;"TRUE";-1.0;84.91999999999999
86.0;"329-8115";"no";145.7;88.0;191.0;129.0;215.5;82.0;11.3;7.0;0.0;"FALSE";16.0;53.75999999999999
138.0;"340-3409";"no";75.8;102.0;173.6;147.0;162.6;96.0;8.2;13.0;0.0;"FALSE";37.0;37.18
146.0;"397-5911";"no";195.9;86.0;228.6;82.0;303.5;94.0;12.2;4.0;3.0;"FALSE";-1.0;69.67999999999999
175.0;"415-6127";"no";132.0;95.0;231.2;74.0;313.4;108.0;8.7;10.0;1.0;"FALSE";-1.0;58.540000000000006
74.0;"392-6073";"no";124.0;102.0;262.1;101.0;268.2;98.0;11.7;2.0;2.0;"FALSE";-1.0;58.589999999999996
48.0;"419-6564";"no";171.9;98.0;159.0;127.0;139.5;101.0;7.6;3.0;2.0;"FALSE";-1.0;51.06999999999999
